"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"12/01/2021 15:00:00 - 12/01/2021 16:00:00","BZN|DK1","3141.00","3173.85"
"12/01/2021 16:00:00 - 12/01/2021 17:00:00","BZN|DK1","3212.00","3228.94"
"12/01/2021 17:00:00 - 12/01/2021 18:00:00","BZN|DK1","3403.00","3500.20"
"12/01/2021 18:00:00 - 12/01/2021 19:00:00","BZN|DK1","3349.00","3362.32"
"12/01/2021 19:00:00 - 12/01/2021 20:00:00","BZN|DK1","3198.00","3177.38"
"12/01/2021 20:00:00 - 12/01/2021 21:00:00","BZN|DK1","3092.00","3057.04"
"12/01/2021 21:00:00 - 12/01/2021 22:00:00","BZN|DK1","2941.00","2890.60"
"12/01/2021 22:00:00 - 12/01/2021 23:00:00","BZN|DK1","2774.00","2705.58"
"12/01/2021 23:00:00 - 13/01/2021 00:00:00","BZN|DK1","2622.00","2476.77"
"13/01/2021 00:00:00 - 13/01/2021 01:00:00","BZN|DK1","2339.00","2360.04"
"13/01/2021 01:00:00 - 13/01/2021 02:00:00","BZN|DK1","2245.00","2327.63"
"13/01/2021 02:00:00 - 13/01/2021 03:00:00","BZN|DK1","2208.00","2385.90"
"13/01/2021 03:00:00 - 13/01/2021 04:00:00","BZN|DK1","2234.00","2378.94"
"13/01/2021 04:00:00 - 13/01/2021 05:00:00","BZN|DK1","2417.00","2483.49"
"13/01/2021 05:00:00 - 13/01/2021 06:00:00","BZN|DK1","2578.00","2640.12"
"13/01/2021 06:00:00 - 13/01/2021 07:00:00","BZN|DK1","2876.00","2896.16"
"13/01/2021 07:00:00 - 13/01/2021 08:00:00","BZN|DK1","3211.00","3308.06"
"13/01/2021 08:00:00 - 13/01/2021 09:00:00","BZN|DK1","3510.00","3498.75"
"13/01/2021 09:00:00 - 13/01/2021 10:00:00","BZN|DK1","3438.00","3433.18"
"13/01/2021 10:00:00 - 13/01/2021 11:00:00","BZN|DK1","3432.00","3425.74"
"13/01/2021 11:00:00 - 13/01/2021 12:00:00","BZN|DK1","3447.00","3461.16"
"13/01/2021 12:00:00 - 13/01/2021 13:00:00","BZN|DK1","3370.00","3369.85"
"13/01/2021 13:00:00 - 13/01/2021 14:00:00","BZN|DK1","3365.00","3387.70"
"13/01/2021 14:00:00 - 13/01/2021 15:00:00","BZN|DK1","3305.00","3336.41"
"13/01/2021 15:00:00 - 13/01/2021 16:00:00","BZN|DK1","3214.00","3240.29"
"13/01/2021 16:00:00 - 13/01/2021 17:00:00","BZN|DK1","3275.00","3363.41"
"13/01/2021 17:00:00 - 13/01/2021 18:00:00","BZN|DK1","3563.00","3627.40"
"13/01/2021 18:00:00 - 13/01/2021 19:00:00","BZN|DK1","3407.00","3483.85"
"13/01/2021 19:00:00 - 13/01/2021 20:00:00","BZN|DK1","3311.00","3231.88"
"13/01/2021 20:00:00 - 13/01/2021 21:00:00","BZN|DK1","3125.00","3061.77"
"13/01/2021 21:00:00 - 13/01/2021 22:00:00","BZN|DK1","2997.00","2935.60"
"13/01/2021 22:00:00 - 13/01/2021 23:00:00","BZN|DK1","2874.00","2763.46"
"13/01/2021 23:00:00 - 14/01/2021 00:00:00","BZN|DK1","2737.00","2588.65"
"14/01/2021 00:00:00 - 14/01/2021 01:00:00","BZN|DK1","2437.00","2451.73"
"14/01/2021 01:00:00 - 14/01/2021 02:00:00","BZN|DK1","2402.00","2462.40"
"14/01/2021 02:00:00 - 14/01/2021 03:00:00","BZN|DK1","2395.00","2400.15"
"14/01/2021 03:00:00 - 14/01/2021 04:00:00","BZN|DK1","2360.00","2343.60"
"14/01/2021 04:00:00 - 14/01/2021 05:00:00","BZN|DK1","2425.00","2441.72"
"14/01/2021 05:00:00 - 14/01/2021 06:00:00","BZN|DK1","2560.00","2488.79"
"14/01/2021 06:00:00 - 14/01/2021 07:00:00","BZN|DK1","2732.00","2821.84"
"14/01/2021 07:00:00 - 14/01/2021 08:00:00","BZN|DK1","3113.00","3161.98"
"14/01/2021 08:00:00 - 14/01/2021 09:00:00","BZN|DK1","3333.00","3342.39"
"14/01/2021 09:00:00 - 14/01/2021 10:00:00","BZN|DK1","3356.00","3335.35"
"14/01/2021 10:00:00 - 14/01/2021 11:00:00","BZN|DK1","3375.00","3407.70"
"14/01/2021 11:00:00 - 14/01/2021 12:00:00","BZN|DK1","3384.00","3413.60"
"14/01/2021 12:00:00 - 14/01/2021 13:00:00","BZN|DK1","3355.00","3348.00"
"14/01/2021 13:00:00 - 14/01/2021 14:00:00","BZN|DK1","3328.00","3315.97"
"14/01/2021 14:00:00 - 14/01/2021 15:00:00","BZN|DK1","3221.00","3292.81"
"14/01/2021 15:00:00 - 14/01/2021 16:00:00","BZN|DK1","3147.00","3216.71"
"14/01/2021 16:00:00 - 14/01/2021 17:00:00","BZN|DK1","3152.00","3291.68"
"14/01/2021 17:00:00 - 14/01/2021 18:00:00","BZN|DK1","3323.00","3543.70"
"14/01/2021 18:00:00 - 14/01/2021 19:00:00","BZN|DK1","3333.00","3401.86"
"14/01/2021 19:00:00 - 14/01/2021 20:00:00","BZN|DK1","3081.00","3160.28"
"14/01/2021 20:00:00 - 14/01/2021 21:00:00","BZN|DK1","2976.00","2972.23"
"14/01/2021 21:00:00 - 14/01/2021 22:00:00","BZN|DK1","2883.00","2822.79"
"14/01/2021 22:00:00 - 14/01/2021 23:00:00","BZN|DK1","2731.00","2609.90"
"14/01/2021 23:00:00 - 15/01/2021 00:00:00","BZN|DK1","2602.00","2436.46"
"15/01/2021 00:00:00 - 15/01/2021 01:00:00","BZN|DK1","2347.00","2344.38"
"15/01/2021 01:00:00 - 15/01/2021 02:00:00","BZN|DK1","2257.00","2293.68"
"15/01/2021 02:00:00 - 15/01/2021 03:00:00","BZN|DK1","2251.00","2265.23"
"15/01/2021 03:00:00 - 15/01/2021 04:00:00","BZN|DK1","2280.00","2264.74"
"15/01/2021 04:00:00 - 15/01/2021 05:00:00","BZN|DK1","2334.00","2320.73"
"15/01/2021 05:00:00 - 15/01/2021 06:00:00","BZN|DK1","2492.00","2470.77"
"15/01/2021 06:00:00 - 15/01/2021 07:00:00","BZN|DK1","2793.00","2831.78"
"15/01/2021 07:00:00 - 15/01/2021 08:00:00","BZN|DK1","3210.00","3244.56"
"15/01/2021 08:00:00 - 15/01/2021 09:00:00","BZN|DK1","3365.00","3389.47"
"15/01/2021 09:00:00 - 15/01/2021 10:00:00","BZN|DK1","3340.00","3347.06"
"15/01/2021 10:00:00 - 15/01/2021 11:00:00","BZN|DK1","3362.00","3404.21"
"15/01/2021 11:00:00 - 15/01/2021 12:00:00","BZN|DK1","3352.00","3389.51"
"15/01/2021 12:00:00 - 15/01/2021 13:00:00","BZN|DK1","3248.00","3275.63"
"15/01/2021 13:00:00 - 15/01/2021 14:00:00","BZN|DK1","3155.00","3174.06"
"15/01/2021 14:00:00 - 15/01/2021 15:00:00","BZN|DK1","3032.00","3109.31"
"15/01/2021 15:00:00 - 15/01/2021 16:00:00","BZN|DK1","3034.00","3085.99"
"15/01/2021 16:00:00 - 15/01/2021 17:00:00","BZN|DK1","3162.00","3194.73"
"15/01/2021 17:00:00 - 15/01/2021 18:00:00","BZN|DK1","3353.00","3396.24"
"15/01/2021 18:00:00 - 15/01/2021 19:00:00","BZN|DK1","3254.00","3275.42"
"15/01/2021 19:00:00 - 15/01/2021 20:00:00","BZN|DK1","3047.00","3006.28"
"15/01/2021 20:00:00 - 15/01/2021 21:00:00","BZN|DK1","2875.00","2855.11"
"15/01/2021 21:00:00 - 15/01/2021 22:00:00","BZN|DK1","2745.00","2724.21"
"15/01/2021 22:00:00 - 15/01/2021 23:00:00","BZN|DK1","2691.00","2589.28"
"15/01/2021 23:00:00 - 16/01/2021 00:00:00","BZN|DK1","2587.00","2467.36"
"16/01/2021 00:00:00 - 16/01/2021 01:00:00","BZN|DK1","2315.00","2392.86"
"16/01/2021 01:00:00 - 16/01/2021 02:00:00","BZN|DK1","2259.00","2342.23"
"16/01/2021 02:00:00 - 16/01/2021 03:00:00","BZN|DK1","2229.00","2310.86"
"16/01/2021 03:00:00 - 16/01/2021 04:00:00","BZN|DK1","2260.00","2312.02"
"16/01/2021 04:00:00 - 16/01/2021 05:00:00","BZN|DK1","2282.00","2323.48"
"16/01/2021 05:00:00 - 16/01/2021 06:00:00","BZN|DK1","2335.00","2363.26"
"16/01/2021 06:00:00 - 16/01/2021 07:00:00","BZN|DK1","2473.00","2500.79"
"16/01/2021 07:00:00 - 16/01/2021 08:00:00","BZN|DK1","2684.00","2671.30"
"16/01/2021 08:00:00 - 16/01/2021 09:00:00","BZN|DK1","2837.00","2810.16"
"16/01/2021 09:00:00 - 16/01/2021 10:00:00","BZN|DK1","2927.00","2870.52"
"16/01/2021 10:00:00 - 16/01/2021 11:00:00","BZN|DK1","2930.00","2879.67"
"16/01/2021 11:00:00 - 16/01/2021 12:00:00","BZN|DK1","2896.00","2886.37"
"16/01/2021 12:00:00 - 16/01/2021 13:00:00","BZN|DK1","2826.00","2831.90"
"16/01/2021 13:00:00 - 16/01/2021 14:00:00","BZN|DK1","2786.00","2805.59"
"16/01/2021 14:00:00 - 16/01/2021 15:00:00","BZN|DK1","2774.00","2812.47"
"16/01/2021 15:00:00 - 16/01/2021 16:00:00","BZN|DK1","2801.00","2824.40"
"16/01/2021 16:00:00 - 16/01/2021 17:00:00","BZN|DK1","2955.00","3002.75"
"16/01/2021 17:00:00 - 16/01/2021 18:00:00","BZN|DK1","3198.00","3312.86"
"16/01/2021 18:00:00 - 16/01/2021 19:00:00","BZN|DK1","3171.00","3223.00"
"16/01/2021 19:00:00 - 16/01/2021 20:00:00","BZN|DK1","2993.00","2983.35"
"16/01/2021 20:00:00 - 16/01/2021 21:00:00","BZN|DK1","2820.00","2825.69"
"16/01/2021 21:00:00 - 16/01/2021 22:00:00","BZN|DK1","2682.00","2660.99"
"16/01/2021 22:00:00 - 16/01/2021 23:00:00","BZN|DK1","2504.00","2510.83"
"16/01/2021 23:00:00 - 17/01/2021 00:00:00","BZN|DK1","2377.00","2390.60"
"17/01/2021 00:00:00 - 17/01/2021 01:00:00","BZN|DK1","2266.00","2277.91"
"17/01/2021 01:00:00 - 17/01/2021 02:00:00","BZN|DK1","2209.00","2196.28"
"17/01/2021 02:00:00 - 17/01/2021 03:00:00","BZN|DK1","2170.00","2156.03"
"17/01/2021 03:00:00 - 17/01/2021 04:00:00","BZN|DK1","2156.00","2138.50"
"17/01/2021 04:00:00 - 17/01/2021 05:00:00","BZN|DK1","2167.00","2160.55"
"17/01/2021 05:00:00 - 17/01/2021 06:00:00","BZN|DK1","2208.00","2209.44"
"17/01/2021 06:00:00 - 17/01/2021 07:00:00","BZN|DK1","2328.00","2312.00"
"17/01/2021 07:00:00 - 17/01/2021 08:00:00","BZN|DK1","2484.00","2467.51"
"17/01/2021 08:00:00 - 17/01/2021 09:00:00","BZN|DK1","2625.00","2654.04"
"17/01/2021 09:00:00 - 17/01/2021 10:00:00","BZN|DK1","2778.00","2770.83"
"17/01/2021 10:00:00 - 17/01/2021 11:00:00","BZN|DK1","2828.00","2796.17"
"17/01/2021 11:00:00 - 17/01/2021 12:00:00","BZN|DK1","2851.00","2765.98"
"17/01/2021 12:00:00 - 17/01/2021 13:00:00","BZN|DK1","2851.00","2732.99"
"17/01/2021 13:00:00 - 17/01/2021 14:00:00","BZN|DK1","2697.00","2687.51"
"17/01/2021 14:00:00 - 17/01/2021 15:00:00","BZN|DK1","2658.00","2667.90"
"17/01/2021 15:00:00 - 17/01/2021 16:00:00","BZN|DK1","2673.00","2710.73"
"17/01/2021 16:00:00 - 17/01/2021 17:00:00","BZN|DK1","2848.00","2866.96"
"17/01/2021 17:00:00 - 17/01/2021 18:00:00","BZN|DK1","3171.00","3189.76"
"17/01/2021 18:00:00 - 17/01/2021 19:00:00","BZN|DK1","3101.00","3117.05"
"17/01/2021 19:00:00 - 17/01/2021 20:00:00","BZN|DK1","2914.00","2903.17"
"17/01/2021 20:00:00 - 17/01/2021 21:00:00","BZN|DK1","2751.00","2749.00"
"17/01/2021 21:00:00 - 17/01/2021 22:00:00","BZN|DK1","2652.00","2615.24"
"17/01/2021 22:00:00 - 17/01/2021 23:00:00","BZN|DK1","2550.00","2495.53"
"17/01/2021 23:00:00 - 18/01/2021 00:00:00","BZN|DK1","2494.00","2361.59"
"18/01/2021 00:00:00 - 18/01/2021 01:00:00","BZN|DK1","2304.00","2265.87"
"18/01/2021 01:00:00 - 18/01/2021 02:00:00","BZN|DK1","2253.00","2238.16"
"18/01/2021 02:00:00 - 18/01/2021 03:00:00","BZN|DK1","2249.00","2215.96"
"18/01/2021 03:00:00 - 18/01/2021 04:00:00","BZN|DK1","2277.00","2227.05"
"18/01/2021 04:00:00 - 18/01/2021 05:00:00","BZN|DK1","2306.00","2287.26"
"18/01/2021 05:00:00 - 18/01/2021 06:00:00","BZN|DK1","2446.00","2444.26"
"18/01/2021 06:00:00 - 18/01/2021 07:00:00","BZN|DK1","2860.00","2801.93"
"18/01/2021 07:00:00 - 18/01/2021 08:00:00","BZN|DK1","3210.00","3203.45"
"18/01/2021 08:00:00 - 18/01/2021 09:00:00","BZN|DK1","3375.00","3382.15"
"18/01/2021 09:00:00 - 18/01/2021 10:00:00","BZN|DK1","3377.00","3403.03"
"18/01/2021 10:00:00 - 18/01/2021 11:00:00","BZN|DK1","3438.00","3468.76"
"18/01/2021 11:00:00 - 18/01/2021 12:00:00","BZN|DK1","3456.00","3499.93"
"18/01/2021 12:00:00 - 18/01/2021 13:00:00","BZN|DK1","3398.00","3489.58"
"18/01/2021 13:00:00 - 18/01/2021 14:00:00","BZN|DK1","3443.00","3432.54"
"18/01/2021 14:00:00 - 18/01/2021 15:00:00","BZN|DK1","3379.00","3431.52"
"18/01/2021 15:00:00 - 18/01/2021 16:00:00","BZN|DK1","3323.00","3352.37"
"18/01/2021 16:00:00 - 18/01/2021 17:00:00","BZN|DK1","3350.00","3264.68"
"18/01/2021 17:00:00 - 18/01/2021 18:00:00","BZN|DK1","3506.00","3520.94"
"18/01/2021 18:00:00 - 18/01/2021 19:00:00","BZN|DK1","3385.00","3352.86"
"18/01/2021 19:00:00 - 18/01/2021 20:00:00","BZN|DK1","3202.00","3140.59"
"18/01/2021 20:00:00 - 18/01/2021 21:00:00","BZN|DK1","2966.00","2948.11"
"18/01/2021 21:00:00 - 18/01/2021 22:00:00","BZN|DK1","2805.00","2796.99"
"18/01/2021 22:00:00 - 18/01/2021 23:00:00","BZN|DK1","2637.00","2636.08"
"18/01/2021 23:00:00 - 19/01/2021 00:00:00","BZN|DK1","2477.00","2549.21"
"19/01/2021 00:00:00 - 19/01/2021 01:00:00","BZN|DK1","2427.00","2451.27"
"19/01/2021 01:00:00 - 19/01/2021 02:00:00","BZN|DK1","2362.00","2392.09"
"19/01/2021 02:00:00 - 19/01/2021 03:00:00","BZN|DK1","2324.00","2340.29"
"19/01/2021 03:00:00 - 19/01/2021 04:00:00","BZN|DK1","2315.00","2341.76"
"19/01/2021 04:00:00 - 19/01/2021 05:00:00","BZN|DK1","2386.00","2373.24"
"19/01/2021 05:00:00 - 19/01/2021 06:00:00","BZN|DK1","2519.00","2502.34"
"19/01/2021 06:00:00 - 19/01/2021 07:00:00","BZN|DK1","2775.00","2795.18"
"19/01/2021 07:00:00 - 19/01/2021 08:00:00","BZN|DK1","3128.00","3226.17"
"19/01/2021 08:00:00 - 19/01/2021 09:00:00","BZN|DK1","3317.00","3369.99"
"19/01/2021 09:00:00 - 19/01/2021 10:00:00","BZN|DK1","3318.00","3312.32"
"19/01/2021 10:00:00 - 19/01/2021 11:00:00","BZN|DK1","3342.00","3380.35"
"19/01/2021 11:00:00 - 19/01/2021 12:00:00","BZN|DK1","3351.00","3369.41"
"19/01/2021 12:00:00 - 19/01/2021 13:00:00","BZN|DK1","3281.00","3319.90"
"19/01/2021 13:00:00 - 19/01/2021 14:00:00","BZN|DK1","3319.00","3338.39"
"19/01/2021 14:00:00 - 19/01/2021 15:00:00","BZN|DK1","3289.00","3294.58"
"19/01/2021 15:00:00 - 19/01/2021 16:00:00","BZN|DK1","3200.00","3204.09"
"19/01/2021 16:00:00 - 19/01/2021 17:00:00","BZN|DK1","3242.00","3273.68"
"19/01/2021 17:00:00 - 19/01/2021 18:00:00","BZN|DK1","3480.00","3526.06"
"19/01/2021 18:00:00 - 19/01/2021 19:00:00","BZN|DK1","3374.00","3360.12"
"19/01/2021 19:00:00 - 19/01/2021 20:00:00","BZN|DK1","3182.00","3096.45"
"19/01/2021 20:00:00 - 19/01/2021 21:00:00","BZN|DK1","2982.00","2908.44"
"19/01/2021 21:00:00 - 19/01/2021 22:00:00","BZN|DK1","2821.00","2770.10"
"19/01/2021 22:00:00 - 19/01/2021 23:00:00","BZN|DK1","2673.00","2617.94"
"19/01/2021 23:00:00 - 20/01/2021 00:00:00","BZN|DK1","2549.00","2457.50"
"20/01/2021 00:00:00 - 20/01/2021 01:00:00","BZN|DK1","2355.00","2369.38"
"20/01/2021 01:00:00 - 20/01/2021 02:00:00","BZN|DK1","2329.00","2360.41"
"20/01/2021 02:00:00 - 20/01/2021 03:00:00","BZN|DK1","2317.00","2328.52"
"20/01/2021 03:00:00 - 20/01/2021 04:00:00","BZN|DK1","2321.00","2337.69"
"20/01/2021 04:00:00 - 20/01/2021 05:00:00","BZN|DK1","2421.00","2447.68"
"20/01/2021 05:00:00 - 20/01/2021 06:00:00","BZN|DK1","2627.00","2654.99"
"20/01/2021 06:00:00 - 20/01/2021 07:00:00","BZN|DK1","2915.00","2969.11"
"20/01/2021 07:00:00 - 20/01/2021 08:00:00","BZN|DK1","3281.00","3357.37"
"20/01/2021 08:00:00 - 20/01/2021 09:00:00","BZN|DK1","3460.00","3505.35"
"20/01/2021 09:00:00 - 20/01/2021 10:00:00","BZN|DK1","3436.00","3455.05"
"20/01/2021 10:00:00 - 20/01/2021 11:00:00","BZN|DK1","3491.00","3536.91"
"20/01/2021 11:00:00 - 20/01/2021 12:00:00","BZN|DK1","3490.00","3508.79"
"20/01/2021 12:00:00 - 20/01/2021 13:00:00","BZN|DK1","3442.00","3503.03"
"20/01/2021 13:00:00 - 20/01/2021 14:00:00","BZN|DK1","3465.00","3458.73"
"20/01/2021 14:00:00 - 20/01/2021 15:00:00","BZN|DK1","3394.00","3431.70"
"20/01/2021 15:00:00 - 20/01/2021 16:00:00","BZN|DK1","3295.00","3310.02"
"20/01/2021 16:00:00 - 20/01/2021 17:00:00","BZN|DK1","3367.00","3427.24"
"20/01/2021 17:00:00 - 20/01/2021 18:00:00","BZN|DK1","3624.00","3621.20"
"20/01/2021 18:00:00 - 20/01/2021 19:00:00","BZN|DK1","3477.00","3473.16"
"20/01/2021 19:00:00 - 20/01/2021 20:00:00","BZN|DK1","3261.00","3200.86"
"20/01/2021 20:00:00 - 20/01/2021 21:00:00","BZN|DK1","3030.00","2968.51"
"20/01/2021 21:00:00 - 20/01/2021 22:00:00","BZN|DK1","2834.00","2797.91"
"20/01/2021 22:00:00 - 20/01/2021 23:00:00","BZN|DK1","2671.00","2615.51"
"20/01/2021 23:00:00 - 21/01/2021 00:00:00","BZN|DK1","2529.00","2479.06"
"21/01/2021 00:00:00 - 21/01/2021 01:00:00","BZN|DK1","2390.00","2455.29"
"21/01/2021 01:00:00 - 21/01/2021 02:00:00","BZN|DK1","2360.00","2361.70"
"21/01/2021 02:00:00 - 21/01/2021 03:00:00","BZN|DK1","2319.00","2334.01"
"21/01/2021 03:00:00 - 21/01/2021 04:00:00","BZN|DK1","2313.00","2316.69"
"21/01/2021 04:00:00 - 21/01/2021 05:00:00","BZN|DK1","2374.00","2357.50"
"21/01/2021 05:00:00 - 21/01/2021 06:00:00","BZN|DK1","2511.00","2455.57"
"21/01/2021 06:00:00 - 21/01/2021 07:00:00","BZN|DK1","2707.00","2724.50"
"21/01/2021 07:00:00 - 21/01/2021 08:00:00","BZN|DK1","3046.00","3129.14"
"21/01/2021 08:00:00 - 21/01/2021 09:00:00","BZN|DK1","3327.00","3361.70"
"21/01/2021 09:00:00 - 21/01/2021 10:00:00","BZN|DK1","3346.00","3397.16"
"21/01/2021 10:00:00 - 21/01/2021 11:00:00","BZN|DK1","3401.00","3398.09"
"21/01/2021 11:00:00 - 21/01/2021 12:00:00","BZN|DK1","3342.00","3375.17"
"21/01/2021 12:00:00 - 21/01/2021 13:00:00","BZN|DK1","3275.00","3295.97"
"21/01/2021 13:00:00 - 21/01/2021 14:00:00","BZN|DK1","3201.00","3215.13"
"21/01/2021 14:00:00 - 21/01/2021 15:00:00","BZN|DK1","3187.00","3218.80"
"21/01/2021 15:00:00 - 21/01/2021 16:00:00","BZN|DK1","3146.00","3156.35"
"21/01/2021 16:00:00 - 21/01/2021 17:00:00","BZN|DK1","3221.00","3248.71"
"21/01/2021 17:00:00 - 21/01/2021 18:00:00","BZN|DK1","3478.00","3541.50"
"21/01/2021 18:00:00 - 21/01/2021 19:00:00","BZN|DK1","3420.00","3399.58"
"21/01/2021 19:00:00 - 21/01/2021 20:00:00","BZN|DK1","3162.00","3064.64"
"21/01/2021 20:00:00 - 21/01/2021 21:00:00","BZN|DK1","2978.00","2884.06"
"21/01/2021 21:00:00 - 21/01/2021 22:00:00","BZN|DK1","2803.00","2782.95"
"21/01/2021 22:00:00 - 21/01/2021 23:00:00","BZN|DK1","2667.00","2625.43"
"21/01/2021 23:00:00 - 22/01/2021 00:00:00","BZN|DK1","2549.00","2487.51"
"22/01/2021 00:00:00 - 22/01/2021 01:00:00","BZN|DK1","2379.00","2353.55"
"22/01/2021 01:00:00 - 22/01/2021 02:00:00","BZN|DK1","2272.00","2319.09"
"22/01/2021 02:00:00 - 22/01/2021 03:00:00","BZN|DK1","2278.00","2304.29"
"22/01/2021 03:00:00 - 22/01/2021 04:00:00","BZN|DK1","2296.00","2309.64"
"22/01/2021 04:00:00 - 22/01/2021 05:00:00","BZN|DK1","2334.00","2297.20"
"22/01/2021 05:00:00 - 22/01/2021 06:00:00","BZN|DK1","2447.00","2495.37"
"22/01/2021 06:00:00 - 22/01/2021 07:00:00","BZN|DK1","2781.00","2890.64"
"22/01/2021 07:00:00 - 22/01/2021 08:00:00","BZN|DK1","3172.00","3328.68"
"22/01/2021 08:00:00 - 22/01/2021 09:00:00","BZN|DK1","3380.00","3393.98"
"22/01/2021 09:00:00 - 22/01/2021 10:00:00","BZN|DK1","3304.00","3331.32"
"22/01/2021 10:00:00 - 22/01/2021 11:00:00","BZN|DK1","3345.00","3329.06"
"22/01/2021 11:00:00 - 22/01/2021 12:00:00","BZN|DK1","3248.00","3257.11"
"22/01/2021 12:00:00 - 22/01/2021 13:00:00","BZN|DK1","3174.00","3274.88"
"22/01/2021 13:00:00 - 22/01/2021 14:00:00","BZN|DK1","3204.00","3225.59"
"22/01/2021 14:00:00 - 22/01/2021 15:00:00","BZN|DK1","3048.00","2871.86"
"22/01/2021 15:00:00 - 22/01/2021 16:00:00","BZN|DK1","2806.00","2559.30"
"22/01/2021 16:00:00 - 22/01/2021 17:00:00","BZN|DK1","2682.00","2801.48"
"22/01/2021 17:00:00 - 22/01/2021 18:00:00","BZN|DK1","3147.00","3393.51"
"22/01/2021 18:00:00 - 22/01/2021 19:00:00","BZN|DK1","3216.00","3232.20"
"22/01/2021 19:00:00 - 22/01/2021 20:00:00","BZN|DK1","3024.00","2936.43"
"22/01/2021 20:00:00 - 22/01/2021 21:00:00","BZN|DK1","2799.00","2741.29"
"22/01/2021 21:00:00 - 22/01/2021 22:00:00","BZN|DK1","2637.00","2617.77"
"22/01/2021 22:00:00 - 22/01/2021 23:00:00","BZN|DK1","2515.00","2483.11"
"22/01/2021 23:00:00 - 23/01/2021 00:00:00","BZN|DK1","2380.00","2338.93"
"23/01/2021 00:00:00 - 23/01/2021 01:00:00","BZN|DK1","2173.00","2191.35"
"23/01/2021 01:00:00 - 23/01/2021 02:00:00","BZN|DK1","2104.00","2132.74"
"23/01/2021 02:00:00 - 23/01/2021 03:00:00","BZN|DK1","2090.00","2146.62"
"23/01/2021 03:00:00 - 23/01/2021 04:00:00","BZN|DK1","2088.00","2106.40"
"23/01/2021 04:00:00 - 23/01/2021 05:00:00","BZN|DK1","2095.00","2077.31"
"23/01/2021 05:00:00 - 23/01/2021 06:00:00","BZN|DK1","2119.00","2129.88"
"23/01/2021 06:00:00 - 23/01/2021 07:00:00","BZN|DK1","2255.00","2269.38"
"23/01/2021 07:00:00 - 23/01/2021 08:00:00","BZN|DK1","2447.00","2463.15"
"23/01/2021 08:00:00 - 23/01/2021 09:00:00","BZN|DK1","2615.00","2632.16"
"23/01/2021 09:00:00 - 23/01/2021 10:00:00","BZN|DK1","2685.00","2728.56"
"23/01/2021 10:00:00 - 23/01/2021 11:00:00","BZN|DK1","2755.00","2753.16"
"23/01/2021 11:00:00 - 23/01/2021 12:00:00","BZN|DK1","2733.00","2736.58"
"23/01/2021 12:00:00 - 23/01/2021 13:00:00","BZN|DK1","2688.00","2672.11"
"23/01/2021 13:00:00 - 23/01/2021 14:00:00","BZN|DK1","2633.00","2609.64"
"23/01/2021 14:00:00 - 23/01/2021 15:00:00","BZN|DK1","2582.00","2596.11"
"23/01/2021 15:00:00 - 23/01/2021 16:00:00","BZN|DK1","2606.00","2613.43"
"23/01/2021 16:00:00 - 23/01/2021 17:00:00","BZN|DK1","2707.00","2748.34"
"23/01/2021 17:00:00 - 23/01/2021 18:00:00","BZN|DK1","2972.00","3047.47"
"23/01/2021 18:00:00 - 23/01/2021 19:00:00","BZN|DK1","2927.00","2975.40"
"23/01/2021 19:00:00 - 23/01/2021 20:00:00","BZN|DK1","2718.00","2718.68"
"23/01/2021 20:00:00 - 23/01/2021 21:00:00","BZN|DK1","2560.00","2554.28"
"23/01/2021 21:00:00 - 23/01/2021 22:00:00","BZN|DK1","2430.00","2405.73"
"23/01/2021 22:00:00 - 23/01/2021 23:00:00","BZN|DK1","2322.00","2281.94"
"23/01/2021 23:00:00 - 24/01/2021 00:00:00","BZN|DK1","2225.00","2155.47"
"24/01/2021 00:00:00 - 24/01/2021 01:00:00","BZN|DK1","2068.00","2071.07"
"24/01/2021 01:00:00 - 24/01/2021 02:00:00","BZN|DK1","2012.00","2035.58"
"24/01/2021 02:00:00 - 24/01/2021 03:00:00","BZN|DK1","1993.00","1995.93"
"24/01/2021 03:00:00 - 24/01/2021 04:00:00","BZN|DK1","1988.00","1989.30"
"24/01/2021 04:00:00 - 24/01/2021 05:00:00","BZN|DK1","2009.00","2011.53"
"24/01/2021 05:00:00 - 24/01/2021 06:00:00","BZN|DK1","2061.00","2068.70"
"24/01/2021 06:00:00 - 24/01/2021 07:00:00","BZN|DK1","2171.00","2166.71"
"24/01/2021 07:00:00 - 24/01/2021 08:00:00","BZN|DK1","2326.00","2324.42"
"24/01/2021 08:00:00 - 24/01/2021 09:00:00","BZN|DK1","2482.00","2476.03"
"24/01/2021 09:00:00 - 24/01/2021 10:00:00","BZN|DK1","2591.00","2587.87"
"24/01/2021 10:00:00 - 24/01/2021 11:00:00","BZN|DK1","2636.00","2628.65"
"24/01/2021 11:00:00 - 24/01/2021 12:00:00","BZN|DK1","2627.00","2640.49"
"24/01/2021 12:00:00 - 24/01/2021 13:00:00","BZN|DK1","2613.00","2618.48"
"24/01/2021 13:00:00 - 24/01/2021 14:00:00","BZN|DK1","2590.00","2585.34"
"24/01/2021 14:00:00 - 24/01/2021 15:00:00","BZN|DK1","2573.00","2577.31"
"24/01/2021 15:00:00 - 24/01/2021 16:00:00","BZN|DK1","2580.00","2593.07"
"24/01/2021 16:00:00 - 24/01/2021 17:00:00","BZN|DK1","2715.00","2733.54"
