"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"13/11/2021 09:00:00 - 13/11/2021 10:00:00","BZN|DK1","Without sequence","161.75",""
"13/11/2021 10:00:00 - 13/11/2021 11:00:00","BZN|DK1","Without sequence","173.89",""
"13/11/2021 11:00:00 - 13/11/2021 12:00:00","BZN|DK1","Without sequence","177.47",""
"13/11/2021 12:00:00 - 13/11/2021 13:00:00","BZN|DK1","Without sequence","177.5",""
"13/11/2021 13:00:00 - 13/11/2021 14:00:00","BZN|DK1","Without sequence","176.52",""
"13/11/2021 14:00:00 - 13/11/2021 15:00:00","BZN|DK1","Without sequence","176.52",""
"13/11/2021 15:00:00 - 13/11/2021 16:00:00","BZN|DK1","Without sequence","176.52",""
"13/11/2021 16:00:00 - 13/11/2021 17:00:00","BZN|DK1","Without sequence","180.6",""
"13/11/2021 17:00:00 - 13/11/2021 18:00:00","BZN|DK1","Without sequence","210.0",""
"13/11/2021 18:00:00 - 13/11/2021 19:00:00","BZN|DK1","Without sequence","220.0",""
"13/11/2021 19:00:00 - 13/11/2021 20:00:00","BZN|DK1","Without sequence","213.75",""
"13/11/2021 20:00:00 - 13/11/2021 21:00:00","BZN|DK1","Without sequence","180.1",""
"13/11/2021 21:00:00 - 13/11/2021 22:00:00","BZN|DK1","Without sequence","164.83",""
"13/11/2021 22:00:00 - 13/11/2021 23:00:00","BZN|DK1","Without sequence","161.43",""
"13/11/2021 23:00:00 - 14/11/2021 00:00:00","BZN|DK1","Without sequence","127.18",""
"14/11/2021 00:00:00 - 14/11/2021 01:00:00","BZN|DK1","Without sequence","184.73",""
"14/11/2021 01:00:00 - 14/11/2021 02:00:00","BZN|DK1","Without sequence","160.0",""
"14/11/2021 02:00:00 - 14/11/2021 03:00:00","BZN|DK1","Without sequence","131.4",""
"14/11/2021 03:00:00 - 14/11/2021 04:00:00","BZN|DK1","Without sequence","99.08",""
"14/11/2021 04:00:00 - 14/11/2021 05:00:00","BZN|DK1","Without sequence","98.63",""
"14/11/2021 05:00:00 - 14/11/2021 06:00:00","BZN|DK1","Without sequence","96.41",""
"14/11/2021 06:00:00 - 14/11/2021 07:00:00","BZN|DK1","Without sequence","96.49",""
"14/11/2021 07:00:00 - 14/11/2021 08:00:00","BZN|DK1","Without sequence","102.68",""
"14/11/2021 08:00:00 - 14/11/2021 09:00:00","BZN|DK1","Without sequence","159.04",""
"14/11/2021 09:00:00 - 14/11/2021 10:00:00","BZN|DK1","Without sequence","170.07",""
"14/11/2021 10:00:00 - 14/11/2021 11:00:00","BZN|DK1","Without sequence","151.87",""
"14/11/2021 11:00:00 - 14/11/2021 12:00:00","BZN|DK1","Without sequence","177.88",""
"14/11/2021 12:00:00 - 14/11/2021 13:00:00","BZN|DK1","Without sequence","184.58",""
"14/11/2021 13:00:00 - 14/11/2021 14:00:00","BZN|DK1","Without sequence","163.06",""
"14/11/2021 14:00:00 - 14/11/2021 15:00:00","BZN|DK1","Without sequence","156.12",""
"14/11/2021 15:00:00 - 14/11/2021 16:00:00","BZN|DK1","Without sequence","160.0",""
"14/11/2021 16:00:00 - 14/11/2021 17:00:00","BZN|DK1","Without sequence","166.6",""
"14/11/2021 17:00:00 - 14/11/2021 18:00:00","BZN|DK1","Without sequence","197.94",""
"14/11/2021 18:00:00 - 14/11/2021 19:00:00","BZN|DK1","Without sequence","204.1",""
"14/11/2021 19:00:00 - 14/11/2021 20:00:00","BZN|DK1","Without sequence","145.71",""
"14/11/2021 20:00:00 - 14/11/2021 21:00:00","BZN|DK1","Without sequence","130.95",""
"14/11/2021 21:00:00 - 14/11/2021 22:00:00","BZN|DK1","Without sequence","109.48",""
"14/11/2021 22:00:00 - 14/11/2021 23:00:00","BZN|DK1","Without sequence","97.09",""
"14/11/2021 23:00:00 - 15/11/2021 00:00:00","BZN|DK1","Without sequence","95.71",""
"15/11/2021 00:00:00 - 15/11/2021 01:00:00","BZN|DK1","Without sequence","95.54",""
"15/11/2021 01:00:00 - 15/11/2021 02:00:00","BZN|DK1","Without sequence","93.84",""
"15/11/2021 02:00:00 - 15/11/2021 03:00:00","BZN|DK1","Without sequence","96.93",""
"15/11/2021 03:00:00 - 15/11/2021 04:00:00","BZN|DK1","Without sequence","111.73",""
"15/11/2021 04:00:00 - 15/11/2021 05:00:00","BZN|DK1","Without sequence","149.64",""
"15/11/2021 05:00:00 - 15/11/2021 06:00:00","BZN|DK1","Without sequence","163.92",""
"15/11/2021 06:00:00 - 15/11/2021 07:00:00","BZN|DK1","Without sequence","191.12",""
"15/11/2021 07:00:00 - 15/11/2021 08:00:00","BZN|DK1","Without sequence","245.35",""
"15/11/2021 08:00:00 - 15/11/2021 09:00:00","BZN|DK1","Without sequence","262.18",""
"15/11/2021 09:00:00 - 15/11/2021 10:00:00","BZN|DK1","Without sequence","265.0",""
"15/11/2021 10:00:00 - 15/11/2021 11:00:00","BZN|DK1","Without sequence","263.33",""
"15/11/2021 11:00:00 - 15/11/2021 12:00:00","BZN|DK1","Without sequence","268.9",""
"15/11/2021 12:00:00 - 15/11/2021 13:00:00","BZN|DK1","Without sequence","260.06",""
"15/11/2021 13:00:00 - 15/11/2021 14:00:00","BZN|DK1","Without sequence","258.1",""
"15/11/2021 14:00:00 - 15/11/2021 15:00:00","BZN|DK1","Without sequence","268.17",""
"15/11/2021 15:00:00 - 15/11/2021 16:00:00","BZN|DK1","Without sequence","265.99",""
"15/11/2021 16:00:00 - 15/11/2021 17:00:00","BZN|DK1","Without sequence","274.94",""
"15/11/2021 17:00:00 - 15/11/2021 18:00:00","BZN|DK1","Without sequence","300.01",""
"15/11/2021 18:00:00 - 15/11/2021 19:00:00","BZN|DK1","Without sequence","300.0",""
"15/11/2021 19:00:00 - 15/11/2021 20:00:00","BZN|DK1","Without sequence","272.57",""
"15/11/2021 20:00:00 - 15/11/2021 21:00:00","BZN|DK1","Without sequence","238.76",""
"15/11/2021 21:00:00 - 15/11/2021 22:00:00","BZN|DK1","Without sequence","217.79",""
"15/11/2021 22:00:00 - 15/11/2021 23:00:00","BZN|DK1","Without sequence","193.75",""
"15/11/2021 23:00:00 - 16/11/2021 00:00:00","BZN|DK1","Without sequence","176.2",""
"16/11/2021 00:00:00 - 16/11/2021 01:00:00","BZN|DK1","Without sequence","182.46",""
"16/11/2021 01:00:00 - 16/11/2021 02:00:00","BZN|DK1","Without sequence","167.37",""
"16/11/2021 02:00:00 - 16/11/2021 03:00:00","BZN|DK1","Without sequence","162.14",""
"16/11/2021 03:00:00 - 16/11/2021 04:00:00","BZN|DK1","Without sequence","159.6",""
"16/11/2021 04:00:00 - 16/11/2021 05:00:00","BZN|DK1","Without sequence","157.83",""
"16/11/2021 05:00:00 - 16/11/2021 06:00:00","BZN|DK1","Without sequence","178.14",""
"16/11/2021 06:00:00 - 16/11/2021 07:00:00","BZN|DK1","Without sequence","220.35",""
"16/11/2021 07:00:00 - 16/11/2021 08:00:00","BZN|DK1","Without sequence","278.34",""
"16/11/2021 08:00:00 - 16/11/2021 09:00:00","BZN|DK1","Without sequence","280.06",""
"16/11/2021 09:00:00 - 16/11/2021 10:00:00","BZN|DK1","Without sequence","280.03",""
"16/11/2021 10:00:00 - 16/11/2021 11:00:00","BZN|DK1","Without sequence","274.0",""
"16/11/2021 11:00:00 - 16/11/2021 12:00:00","BZN|DK1","Without sequence","278.05",""
"16/11/2021 12:00:00 - 16/11/2021 13:00:00","BZN|DK1","Without sequence","280.0",""
"16/11/2021 13:00:00 - 16/11/2021 14:00:00","BZN|DK1","Without sequence","280.53",""
"16/11/2021 14:00:00 - 16/11/2021 15:00:00","BZN|DK1","Without sequence","279.09",""
"16/11/2021 15:00:00 - 16/11/2021 16:00:00","BZN|DK1","Without sequence","280.3",""
"16/11/2021 16:00:00 - 16/11/2021 17:00:00","BZN|DK1","Without sequence","280.03",""
"16/11/2021 17:00:00 - 16/11/2021 18:00:00","BZN|DK1","Without sequence","301.0",""
"16/11/2021 18:00:00 - 16/11/2021 19:00:00","BZN|DK1","Without sequence","296.98",""
"16/11/2021 19:00:00 - 16/11/2021 20:00:00","BZN|DK1","Without sequence","279.1",""
"16/11/2021 20:00:00 - 16/11/2021 21:00:00","BZN|DK1","Without sequence","250.0",""
"16/11/2021 21:00:00 - 16/11/2021 22:00:00","BZN|DK1","Without sequence","200.06",""
"16/11/2021 22:00:00 - 16/11/2021 23:00:00","BZN|DK1","Without sequence","160.8",""
"16/11/2021 23:00:00 - 17/11/2021 00:00:00","BZN|DK1","Without sequence","137.28",""
"17/11/2021 00:00:00 - 17/11/2021 01:00:00","BZN|DK1","Without sequence","115.79",""
"17/11/2021 01:00:00 - 17/11/2021 02:00:00","BZN|DK1","Without sequence","102.71",""
"17/11/2021 02:00:00 - 17/11/2021 03:00:00","BZN|DK1","Without sequence","92.26",""
"17/11/2021 03:00:00 - 17/11/2021 04:00:00","BZN|DK1","Without sequence","90.11",""
"17/11/2021 04:00:00 - 17/11/2021 05:00:00","BZN|DK1","Without sequence","90.37",""
"17/11/2021 05:00:00 - 17/11/2021 06:00:00","BZN|DK1","Without sequence","90.92",""
"17/11/2021 06:00:00 - 17/11/2021 07:00:00","BZN|DK1","Without sequence","92.89",""
"17/11/2021 07:00:00 - 17/11/2021 08:00:00","BZN|DK1","Without sequence","96.85",""
"17/11/2021 08:00:00 - 17/11/2021 09:00:00","BZN|DK1","Without sequence","98.95",""
"17/11/2021 09:00:00 - 17/11/2021 10:00:00","BZN|DK1","Without sequence","98.9",""
"17/11/2021 10:00:00 - 17/11/2021 11:00:00","BZN|DK1","Without sequence","98.09",""
"17/11/2021 11:00:00 - 17/11/2021 12:00:00","BZN|DK1","Without sequence","96.36",""
"17/11/2021 12:00:00 - 17/11/2021 13:00:00","BZN|DK1","Without sequence","93.82",""
"17/11/2021 13:00:00 - 17/11/2021 14:00:00","BZN|DK1","Without sequence","92.46",""
"17/11/2021 14:00:00 - 17/11/2021 15:00:00","BZN|DK1","Without sequence","91.89",""
"17/11/2021 15:00:00 - 17/11/2021 16:00:00","BZN|DK1","Without sequence","92.63",""
"17/11/2021 16:00:00 - 17/11/2021 17:00:00","BZN|DK1","Without sequence","94.75",""
"17/11/2021 17:00:00 - 17/11/2021 18:00:00","BZN|DK1","Without sequence","101.59",""
"17/11/2021 18:00:00 - 17/11/2021 19:00:00","BZN|DK1","Without sequence","101.54",""
"17/11/2021 19:00:00 - 17/11/2021 20:00:00","BZN|DK1","Without sequence","82.99",""
"17/11/2021 20:00:00 - 17/11/2021 21:00:00","BZN|DK1","Without sequence","79.11",""
"17/11/2021 21:00:00 - 17/11/2021 22:00:00","BZN|DK1","Without sequence","81.04",""
"17/11/2021 22:00:00 - 17/11/2021 23:00:00","BZN|DK1","Without sequence","81.66",""
"17/11/2021 23:00:00 - 18/11/2021 00:00:00","BZN|DK1","Without sequence","81.01",""
"18/11/2021 00:00:00 - 18/11/2021 01:00:00","BZN|DK1","Without sequence","82.11",""
"18/11/2021 01:00:00 - 18/11/2021 02:00:00","BZN|DK1","Without sequence","81.07",""
"18/11/2021 02:00:00 - 18/11/2021 03:00:00","BZN|DK1","Without sequence","81.79",""
"18/11/2021 03:00:00 - 18/11/2021 04:00:00","BZN|DK1","Without sequence","82.25",""
"18/11/2021 04:00:00 - 18/11/2021 05:00:00","BZN|DK1","Without sequence","83.19",""
"18/11/2021 05:00:00 - 18/11/2021 06:00:00","BZN|DK1","Without sequence","78.36",""
"18/11/2021 06:00:00 - 18/11/2021 07:00:00","BZN|DK1","Without sequence","85.87",""
"18/11/2021 07:00:00 - 18/11/2021 08:00:00","BZN|DK1","Without sequence","111.67",""
"18/11/2021 08:00:00 - 18/11/2021 09:00:00","BZN|DK1","Without sequence","106.89",""
"18/11/2021 09:00:00 - 18/11/2021 10:00:00","BZN|DK1","Without sequence","102.54",""
"18/11/2021 10:00:00 - 18/11/2021 11:00:00","BZN|DK1","Without sequence","99.72",""
"18/11/2021 11:00:00 - 18/11/2021 12:00:00","BZN|DK1","Without sequence","93.78",""
"18/11/2021 12:00:00 - 18/11/2021 13:00:00","BZN|DK1","Without sequence","88.35",""
"18/11/2021 13:00:00 - 18/11/2021 14:00:00","BZN|DK1","Without sequence","90.1",""
"18/11/2021 14:00:00 - 18/11/2021 15:00:00","BZN|DK1","Without sequence","87.04",""
"18/11/2021 15:00:00 - 18/11/2021 16:00:00","BZN|DK1","Without sequence","88.16",""
"18/11/2021 16:00:00 - 18/11/2021 17:00:00","BZN|DK1","Without sequence","90.06",""
"18/11/2021 17:00:00 - 18/11/2021 18:00:00","BZN|DK1","Without sequence","89.76",""
"18/11/2021 18:00:00 - 18/11/2021 19:00:00","BZN|DK1","Without sequence","86.14",""
"18/11/2021 19:00:00 - 18/11/2021 20:00:00","BZN|DK1","Without sequence","85.04",""
"18/11/2021 20:00:00 - 18/11/2021 21:00:00","BZN|DK1","Without sequence","70.14",""
"18/11/2021 21:00:00 - 18/11/2021 22:00:00","BZN|DK1","Without sequence","65.05",""
"18/11/2021 22:00:00 - 18/11/2021 23:00:00","BZN|DK1","Without sequence","59.21",""
"18/11/2021 23:00:00 - 19/11/2021 00:00:00","BZN|DK1","Without sequence","16.88",""
"19/11/2021 00:00:00 - 19/11/2021 01:00:00","BZN|DK1","Without sequence","48.32",""
"19/11/2021 01:00:00 - 19/11/2021 02:00:00","BZN|DK1","Without sequence","27.43",""
"19/11/2021 02:00:00 - 19/11/2021 03:00:00","BZN|DK1","Without sequence","12.64",""
"19/11/2021 03:00:00 - 19/11/2021 04:00:00","BZN|DK1","Without sequence","12.76",""
"19/11/2021 04:00:00 - 19/11/2021 05:00:00","BZN|DK1","Without sequence","13.36",""
"19/11/2021 05:00:00 - 19/11/2021 06:00:00","BZN|DK1","Without sequence","13.93",""
"19/11/2021 06:00:00 - 19/11/2021 07:00:00","BZN|DK1","Without sequence","48.26",""
"19/11/2021 07:00:00 - 19/11/2021 08:00:00","BZN|DK1","Without sequence","81.04",""
"19/11/2021 08:00:00 - 19/11/2021 09:00:00","BZN|DK1","Without sequence","81.06",""
"19/11/2021 09:00:00 - 19/11/2021 10:00:00","BZN|DK1","Without sequence","80.98",""
"19/11/2021 10:00:00 - 19/11/2021 11:00:00","BZN|DK1","Without sequence","69.74",""
"19/11/2021 11:00:00 - 19/11/2021 12:00:00","BZN|DK1","Without sequence","67.32",""
"19/11/2021 12:00:00 - 19/11/2021 13:00:00","BZN|DK1","Without sequence","67.26",""
"19/11/2021 13:00:00 - 19/11/2021 14:00:00","BZN|DK1","Without sequence","57.48",""
"19/11/2021 14:00:00 - 19/11/2021 15:00:00","BZN|DK1","Without sequence","57.41",""
"19/11/2021 15:00:00 - 19/11/2021 16:00:00","BZN|DK1","Without sequence","57.4",""
"19/11/2021 16:00:00 - 19/11/2021 17:00:00","BZN|DK1","Without sequence","67.29",""
"19/11/2021 17:00:00 - 19/11/2021 18:00:00","BZN|DK1","Without sequence","81.06",""
"19/11/2021 18:00:00 - 19/11/2021 19:00:00","BZN|DK1","Without sequence","81.0",""
"19/11/2021 19:00:00 - 19/11/2021 20:00:00","BZN|DK1","Without sequence","67.36",""
"19/11/2021 20:00:00 - 19/11/2021 21:00:00","BZN|DK1","Without sequence","67.32",""
"19/11/2021 21:00:00 - 19/11/2021 22:00:00","BZN|DK1","Without sequence","67.3",""
"19/11/2021 22:00:00 - 19/11/2021 23:00:00","BZN|DK1","Without sequence","69.75",""
"19/11/2021 23:00:00 - 20/11/2021 00:00:00","BZN|DK1","Without sequence","77.5",""
"20/11/2021 00:00:00 - 20/11/2021 01:00:00","BZN|DK1","Without sequence","87.89",""
"20/11/2021 01:00:00 - 20/11/2021 02:00:00","BZN|DK1","Without sequence","85.61",""
"20/11/2021 02:00:00 - 20/11/2021 03:00:00","BZN|DK1","Without sequence","85.55",""
"20/11/2021 03:00:00 - 20/11/2021 04:00:00","BZN|DK1","Without sequence","85.52",""
"20/11/2021 04:00:00 - 20/11/2021 05:00:00","BZN|DK1","Without sequence","85.61",""
"20/11/2021 05:00:00 - 20/11/2021 06:00:00","BZN|DK1","Without sequence","85.63",""
"20/11/2021 06:00:00 - 20/11/2021 07:00:00","BZN|DK1","Without sequence","85.63",""
"20/11/2021 07:00:00 - 20/11/2021 08:00:00","BZN|DK1","Without sequence","86.22",""
"20/11/2021 08:00:00 - 20/11/2021 09:00:00","BZN|DK1","Without sequence","86.59",""
"20/11/2021 09:00:00 - 20/11/2021 10:00:00","BZN|DK1","Without sequence","86.68",""
"20/11/2021 10:00:00 - 20/11/2021 11:00:00","BZN|DK1","Without sequence","87.89",""
"20/11/2021 11:00:00 - 20/11/2021 12:00:00","BZN|DK1","Without sequence","87.24",""
"20/11/2021 12:00:00 - 20/11/2021 13:00:00","BZN|DK1","Without sequence","86.59",""
"20/11/2021 13:00:00 - 20/11/2021 14:00:00","BZN|DK1","Without sequence","86.23",""
"20/11/2021 14:00:00 - 20/11/2021 15:00:00","BZN|DK1","Without sequence","86.34",""
"20/11/2021 15:00:00 - 20/11/2021 16:00:00","BZN|DK1","Without sequence","86.55",""
"20/11/2021 16:00:00 - 20/11/2021 17:00:00","BZN|DK1","Without sequence","88.19",""
"20/11/2021 17:00:00 - 20/11/2021 18:00:00","BZN|DK1","Without sequence","87.42",""
"20/11/2021 18:00:00 - 20/11/2021 19:00:00","BZN|DK1","Without sequence","87.25",""
"20/11/2021 19:00:00 - 20/11/2021 20:00:00","BZN|DK1","Without sequence","86.56",""
"20/11/2021 20:00:00 - 20/11/2021 21:00:00","BZN|DK1","Without sequence","86.0",""
"20/11/2021 21:00:00 - 20/11/2021 22:00:00","BZN|DK1","Without sequence","83.2",""
"20/11/2021 22:00:00 - 20/11/2021 23:00:00","BZN|DK1","Without sequence","85.01",""
"20/11/2021 23:00:00 - 21/11/2021 00:00:00","BZN|DK1","Without sequence","85.01",""
"21/11/2021 00:00:00 - 21/11/2021 01:00:00","BZN|DK1","Without sequence","72.61",""
"21/11/2021 01:00:00 - 21/11/2021 02:00:00","BZN|DK1","Without sequence","78.99",""
"21/11/2021 02:00:00 - 21/11/2021 03:00:00","BZN|DK1","Without sequence","77.44",""
"21/11/2021 03:00:00 - 21/11/2021 04:00:00","BZN|DK1","Without sequence","77.4",""
"21/11/2021 04:00:00 - 21/11/2021 05:00:00","BZN|DK1","Without sequence","79.06",""
"21/11/2021 05:00:00 - 21/11/2021 06:00:00","BZN|DK1","Without sequence","79.61",""
"21/11/2021 06:00:00 - 21/11/2021 07:00:00","BZN|DK1","Without sequence","77.47",""
"21/11/2021 07:00:00 - 21/11/2021 08:00:00","BZN|DK1","Without sequence","80.31",""
"21/11/2021 08:00:00 - 21/11/2021 09:00:00","BZN|DK1","Without sequence","98.18",""
"21/11/2021 09:00:00 - 21/11/2021 10:00:00","BZN|DK1","Without sequence","97.11",""
"21/11/2021 10:00:00 - 21/11/2021 11:00:00","BZN|DK1","Without sequence","96.7",""
"21/11/2021 11:00:00 - 21/11/2021 12:00:00","BZN|DK1","Without sequence","95.16",""
"21/11/2021 12:00:00 - 21/11/2021 13:00:00","BZN|DK1","Without sequence","91.78",""
"21/11/2021 13:00:00 - 21/11/2021 14:00:00","BZN|DK1","Without sequence","91.66",""
"21/11/2021 14:00:00 - 21/11/2021 15:00:00","BZN|DK1","Without sequence","97.23",""
"21/11/2021 15:00:00 - 21/11/2021 16:00:00","BZN|DK1","Without sequence","99.59",""
"21/11/2021 16:00:00 - 21/11/2021 17:00:00","BZN|DK1","Without sequence","110.85",""
"21/11/2021 17:00:00 - 21/11/2021 18:00:00","BZN|DK1","Without sequence","116.81",""
"21/11/2021 18:00:00 - 21/11/2021 19:00:00","BZN|DK1","Without sequence","103.83",""
"21/11/2021 19:00:00 - 21/11/2021 20:00:00","BZN|DK1","Without sequence","99.85",""
"21/11/2021 20:00:00 - 21/11/2021 21:00:00","BZN|DK1","Without sequence","101.52",""
"21/11/2021 21:00:00 - 21/11/2021 22:00:00","BZN|DK1","Without sequence","102.59",""
"21/11/2021 22:00:00 - 21/11/2021 23:00:00","BZN|DK1","Without sequence","101.56",""
"21/11/2021 23:00:00 - 22/11/2021 00:00:00","BZN|DK1","Without sequence","99.82",""
"22/11/2021 00:00:00 - 22/11/2021 01:00:00","BZN|DK1","Without sequence","175.86",""
"22/11/2021 01:00:00 - 22/11/2021 02:00:00","BZN|DK1","Without sequence","153.75",""
"22/11/2021 02:00:00 - 22/11/2021 03:00:00","BZN|DK1","Without sequence","138.32",""
"22/11/2021 03:00:00 - 22/11/2021 04:00:00","BZN|DK1","Without sequence","131.7",""
"22/11/2021 04:00:00 - 22/11/2021 05:00:00","BZN|DK1","Without sequence","152.63",""
"22/11/2021 05:00:00 - 22/11/2021 06:00:00","BZN|DK1","Without sequence","163.95",""
"22/11/2021 06:00:00 - 22/11/2021 07:00:00","BZN|DK1","Without sequence","239.36",""
"22/11/2021 07:00:00 - 22/11/2021 08:00:00","BZN|DK1","Without sequence","282.61",""
"22/11/2021 08:00:00 - 22/11/2021 09:00:00","BZN|DK1","Without sequence","269.91",""
"22/11/2021 09:00:00 - 22/11/2021 10:00:00","BZN|DK1","Without sequence","230.02",""
"22/11/2021 10:00:00 - 22/11/2021 11:00:00","BZN|DK1","Without sequence","174.2",""
"22/11/2021 11:00:00 - 22/11/2021 12:00:00","BZN|DK1","Without sequence","220.0",""
"22/11/2021 12:00:00 - 22/11/2021 13:00:00","BZN|DK1","Without sequence","180.0",""
"22/11/2021 13:00:00 - 22/11/2021 14:00:00","BZN|DK1","Without sequence","189.44",""
"22/11/2021 14:00:00 - 22/11/2021 15:00:00","BZN|DK1","Without sequence","190.0",""
"22/11/2021 15:00:00 - 22/11/2021 16:00:00","BZN|DK1","Without sequence","176.9",""
"22/11/2021 16:00:00 - 22/11/2021 17:00:00","BZN|DK1","Without sequence","184.9",""
"22/11/2021 17:00:00 - 22/11/2021 18:00:00","BZN|DK1","Without sequence","226.6",""
"22/11/2021 18:00:00 - 22/11/2021 19:00:00","BZN|DK1","Without sequence","111.92",""
"22/11/2021 19:00:00 - 22/11/2021 20:00:00","BZN|DK1","Without sequence","116.27",""
"22/11/2021 20:00:00 - 22/11/2021 21:00:00","BZN|DK1","Without sequence","98.05",""
"22/11/2021 21:00:00 - 22/11/2021 22:00:00","BZN|DK1","Without sequence","94.97",""
"22/11/2021 22:00:00 - 22/11/2021 23:00:00","BZN|DK1","Without sequence","88.53",""
"22/11/2021 23:00:00 - 23/11/2021 00:00:00","BZN|DK1","Without sequence","87.4",""
"23/11/2021 00:00:00 - 23/11/2021 01:00:00","BZN|DK1","Without sequence","88.78",""
"23/11/2021 01:00:00 - 23/11/2021 02:00:00","BZN|DK1","Without sequence","88.64",""
"23/11/2021 02:00:00 - 23/11/2021 03:00:00","BZN|DK1","Without sequence","88.5",""
"23/11/2021 03:00:00 - 23/11/2021 04:00:00","BZN|DK1","Without sequence","67.32",""
"23/11/2021 04:00:00 - 23/11/2021 05:00:00","BZN|DK1","Without sequence","47.68",""
"23/11/2021 05:00:00 - 23/11/2021 06:00:00","BZN|DK1","Without sequence","90.07",""
"23/11/2021 06:00:00 - 23/11/2021 07:00:00","BZN|DK1","Without sequence","121.46",""
"23/11/2021 07:00:00 - 23/11/2021 08:00:00","BZN|DK1","Without sequence","185.89",""
"23/11/2021 08:00:00 - 23/11/2021 09:00:00","BZN|DK1","Without sequence","248.73",""
"23/11/2021 09:00:00 - 23/11/2021 10:00:00","BZN|DK1","Without sequence","230.03",""
"23/11/2021 10:00:00 - 23/11/2021 11:00:00","BZN|DK1","Without sequence","200.0",""
"23/11/2021 11:00:00 - 23/11/2021 12:00:00","BZN|DK1","Without sequence","224.96",""
"23/11/2021 12:00:00 - 23/11/2021 13:00:00","BZN|DK1","Without sequence","209.02",""
"23/11/2021 13:00:00 - 23/11/2021 14:00:00","BZN|DK1","Without sequence","180.08",""
"23/11/2021 14:00:00 - 23/11/2021 15:00:00","BZN|DK1","Without sequence","160.1",""
"23/11/2021 15:00:00 - 23/11/2021 16:00:00","BZN|DK1","Without sequence","160.06",""
"23/11/2021 16:00:00 - 23/11/2021 17:00:00","BZN|DK1","Without sequence","162.92",""
"23/11/2021 17:00:00 - 23/11/2021 18:00:00","BZN|DK1","Without sequence","148.06",""
"23/11/2021 18:00:00 - 23/11/2021 19:00:00","BZN|DK1","Without sequence","124.17",""
